fdc_id,food,carbs,calories,fiber,protein,fat
334939,"Proximates, Beef, Top Round roast/steak, lean only, raw, animal 18, select",0.0,0.0,0.0,24.9,2.43
334947,"Proximates, Beef, Top Round roast/steak, lean only, raw, animal 22, select",0.0,0.0,0.0,23.6,2.77
334950,"Proximates, Beef, Top Round roast/steak, lean only, raw, animal 23, select",0.0,0.0,0.0,23.2,4.23
334953,"Proximates, Beef, Top Round roast/steak, lean only, raw, animal 28, select",0.0,0.0,0.0,22.7,1.16
334956,"Proximates, Beef, Top Round roast/steak, lean only, raw, animal 29, select",0.0,0.0,0.0,23.9,1.31
334959,"Proximates, Beef, Top Round roast/steak, lean only, raw, animal 35, select",0.0,0.0,0.0,22.8,0.53
334962,"Proximates, Beef, Top Round roast/steak, lean only, raw, animal 36, select",0.0,0.0,0.0,22.2,3.27
334963,"Beef, round, top round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",0.0,318.5,0.0,23.7,2.41
334966,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 12, upperchoice",0.0,0.0,0.0,27.9,11.3
334978,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 1, upperchoice",0.0,0.0,0.0,25.4,14.0
334989,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 19, upperchoice",0.0,0.0,0.0,26.3,14.0
334996,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 24, upperchoice",0.0,0.0,0.0,27.7,12.9
334998,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 25, upperchoice",0.0,0.0,0.0,28.3,10.2
335000,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 30, upperchoice",0.0,0.0,0.0,27.0,15.0
335002,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 31, upperchoice",0.0,0.0,0.0,27.0,12.8
335004,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 32, upperchoice",0.0,0.0,0.0,25.4,14.3
335006,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 2, upperchoice",0.0,0.0,0.0,24.6,12.4
335008,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 6, upperchoice",0.0,0.0,0.0,28.0,10.8
335010,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 7, upperchoice",0.0,0.0,0.0,27.9,8.75
335012,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 13, upperchoice",0.0,0.0,0.0,28.2,11.0
335015,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 20, lowerchoice",0.0,0.0,0.0,26.7,10.8
335026,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 21, lowerchoice",0.0,0.0,0.0,28.0,11.0
335037,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 3, lowerchoice",0.0,0.0,0.0,26.4,12.8
335044,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 4, lowerchoice",0.0,0.0,0.0,25.8,15.5
335046,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 8, lowerchoice",0.0,0.0,0.0,28.5,7.44
335048,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 9, lowerchoice",0.0,0.0,0.0,28.6,7.68
335050,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 14, lowerchoice",0.0,0.0,0.0,27.9,8.79
335052,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 15, lowerchoice",0.0,0.0,0.0,30.4,8.45
335054,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 26, lowerchoice",0.0,0.0,0.0,29.9,7.83
335056,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 27, lowerchoice",0.0,0.0,0.0,26.3,12.9
335058,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 33, lowerchoice",0.0,0.0,0.0,27.9,11.1
335060,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 34, lowerchoice",0.0,0.0,0.0,26.0,11.4
335061,"Beef, short loin, t-bone steak, bone-in, separable lean only, trimmed to 1/8"" fat, choice, cooked, grilled",0.0,568.5,0.0,27.3,11.4
335064,"Proximates, Beef, Porterhouse Steak, lean only, raw, animal 5, select",0.0,0.0,0.0,21.5,6.56
335080,"Proximates, Beef, Porterhouse Steak, lean only, raw, animal 10, select",0.0,0.0,0.0,23.5,4.86
335086,"Proximates, Beef, Porterhouse Steak, lean only, raw, animal 11, select",0.0,0.0,0.0,22.9,5.43
335088,"Proximates, Beef, Porterhouse Steak, lean only, raw, animal 16, select",0.0,0.0,0.0,23.5,4.06
335090,"Proximates, Beef, Porterhouse Steak, lean only, raw, animal 17, select",0.0,0.0,0.0,23.1,6.91
335092,"Proximates, Beef, Porterhouse Steak, lean only, raw, animal 18, select",0.0,0.0,0.0,23.8,3.83
335098,"Proximates, Beef, Porterhouse Steak, lean only, raw, animal 22, select",0.0,0.0,0.0,23.6,6.41
335100,"Proximates, Beef, Porterhouse Steak, lean only, raw, animal 23, select",0.0,0.0,0.0,22.4,5.88
335102,"Proximates, Beef, Porterhouse Steak, lean only, raw, animal 28, select",0.0,0.0,0.0,22.4,4.09
335104,"Proximates, Beef, Porterhouse Steak, lean only, raw, animal 29, select",0.0,0.0,0.0,22.3,4.63
335106,"Proximates, Beef, Porterhouse Steak, lean only, raw, animal 35, select",0.0,0.0,0.0,22.0,4.11
335108,"Proximates, Beef, Porterhouse Steak, lean only, raw, animal 36, select",0.0,0.0,0.0,21.0,7.02
335109,"Beef, short loin, porterhouse steak, separable lean only, trimmed to 1/8"" fat, select, raw",0.0,375.5,0.0,22.7,5.32
335115,"Proximates, Whole wheat bread, Store brand/other (IN,NY) - NFY1204QM",0.0,0.0,0.0,0.0,3.4
335121,"Proximates, Whole wheat bread, Store brand/other (CA2,CT) - NFY1204RE",0.0,0.0,0.0,0.0,4.0
335130,"Proximates, Whole wheat bread, NATURES OWN (FL,NC) - NFY1204Q6",0.0,0.0,0.0,0.0,3.52
335134,"TDF, Whole wheat bread, NATURES OWN (FL,NC) - NFY1204QA",0.0,0.0,5.9,0.0,0.0
335146,"Proximates, Whole wheat bread, STROEHMANN DUTCH COUNTY (NY) - NFY1204M8",0.0,0.0,0.0,0.0,3.15
335150,"TDF, Whole wheat bread, STROEHMANN DUTCH COUNTY (NY) - NFY1204MC",0.0,0.0,5.2,0.0,0.0
335162,"Proximates, Whole wheat bread, NATURES OWN (IN,CT) - NFY1204PE",0.0,0.0,0.0,0.0,3.34
335166,"TDF, Whole wheat bread, NATURES OWN (IN,CT) - NFY1204PI",0.0,0.0,5.8,0.0,0.0
335178,"Proximates, Whole wheat bread, Store brand/other (AL,OK) - NFY1204QY",0.0,0.0,0.0,0.0,3.62
335182,"TDF, Whole wheat bread, Store brand/other (AL,OK) - NFY1204R2",0.0,0.0,5.3,0.0,0.0
335194,"Proximates, Whole wheat bread, NATURES OWN (AL,OK) - NFY1204OL",0.0,0.0,0.0,0.0,3.22
335198,"TDF, Whole wheat bread, NATURES OWN (AL,OK) - NFY1204OP",0.0,0.0,5.7,0.0,0.0
335207,"Proximates, Whole wheat bread, Store brand/other (FL,MO) - NFY1204S6",0.0,0.0,0.0,0.0,3.89
335217,"Proximates, Whole wheat bread, Store brand/other (CA1,CO) - NFY1204RQ",0.0,0.0,0.0,0.0,3.78
335221,"TDF, Whole wheat bread, Store brand/other (CA1,CO) - NFY1204RU",0.0,0.0,6.1,0.0,0.0
335233,"Proximates, Whole wheat bread, Store brand/other (MI,NC) - NFY1204SI",0.0,0.0,0.0,0.0,3.56
335237,"TDF, Whole wheat bread, Store brand/other (MI,NC) - NFY1204SM",0.0,0.0,8.3,0.0,0.0
335240,"Bread, whole-wheat, commercially prepared",43.1,657.0,6.0,12.3,3.55
335241,"Beans, Dry, Dark Red Kidney, 11F-8074 (0% moisture)",0.0,0.0,4.2,27.0,1.45
335242,"Beans, Dry, Dark Red Kidney, 11F-8130 (0% moisture)",0.0,0.0,4.5,25.6,1.4
335243,"Beans, Dry, Dark Red Kidney, 11F-8040 (0% moisture)",0.0,0.0,4.2,25.4,1.27
335244,"Beans, Dry, Dark Red Kidney, 11F-8132 (0% moisture)",0.0,0.0,4.3,25.5,1.12
335245,"Beans, Dry, Dark Red Kidney (0% moisture)",0.0,0.0,4.3,25.9,1.31
335246,"Beans, Dry, Pink, 11F-8082 (0% moisture)",0.0,0.0,4.5,23.2,1.48
335247,"Beans, Dry, Pink, 11F-8190 (0% moisture)",0.0,0.0,3.8,24.9,1.23
335248,"Beans, Dry, Pink, 11F-8034 (0% moisture)",0.0,0.0,4.2,24.3,1.2
335249,"Beans, Dry, Pink, 11F-8188 (0% moisture)",0.0,0.0,4.2,25.1,0.89
335250,"Beans, Dry, Pink, 11F-8197 (0% moisture)",0.0,0.0,4.3,24.4,1.15
335252,"Beans, Dry, Pink, 11F-8084 (0% moisture)",0.0,0.0,4.4,25.3,1.35
335253,"Beans, Dry, Pink, 11F-8193 (0% moisture)",0.0,0.0,4.2,24.5,1.14
335254,"Beans, Dry, Pink, 11F-8058 (0% moisture)",0.0,0.0,4.5,24.2,1.38
335255,"Beans, Dry, Pink, 11F-8149 (0% moisture)",0.0,0.0,4.5,25.0,1.07
335256,"Beans, Dry, Pink, 11F-8059 (0% moisture)",0.0,0.0,4.1,23.2,1.09
335257,"Beans, Dry, Pink, 11F-8124 (0% moisture)",0.0,0.0,4.3,23.6,1.36
335258,"Beans, Dry, Pink, 11F-8041 (0% moisture)",0.0,0.0,4.6,23.8,1.23
335259,"Beans, Dry, Pink, 11F-8156 (0% moisture)",0.0,0.0,4.4,25.2,1.13
335260,"Beans, Dry, Pink, 11F-8019 (0% moisture)",0.0,0.0,4.3,24.2,0.99
335261,"Beans, Dry, Pink, 11F-8136 (0% moisture)",0.0,0.0,4.5,23.8,1.45
335262,"Beans, Dry, Pink, 11F-8018 (0% moisture)",0.0,0.0,4.4,24.8,1.42
335263,"Beans, Dry, Pink, 11F-8187 (0% moisture)",0.0,0.0,4.4,23.9,1.24
335264,"Beans, Dry, Pink, 11F-8105 (0% moisture)",0.0,0.0,4.4,23.9,1.23
335266,"Beans, Dry, Pink, 483 (0% moisture)",0.0,0.0,4.0,25.0,1.06
335267,"Beans, Dry, Pink, 641 (0% moisture)",0.0,0.0,4.1,22.0,1.13
335268,"Beans, Dry, Pink, 481 (0% moisture)",0.0,0.0,4.1,25.7,1.18
335269,"Beans, Dry, Pink, 817 (0% moisture)",0.0,0.0,4.2,25.4,1.23
335270,"Beans, Dry, Pink, 399 (0% moisture)",0.0,0.0,4.0,20.6,1.7
335271,"Beans, Dry, Pink, 779 (0% moisture)",0.0,0.0,4.2,22.1,1.64
335272,"Beans, Dry, Pink, 430 (0% moisture)",0.0,0.0,3.8,24.5,0.94
335273,"Beans, Dry, Pink, 699 (0% moisture)",0.0,0.0,3.9,24.3,1.0
335274,"Beans, Dry, Pink, 478 (0% moisture)",0.0,0.0,3.7,24.5,0.96
335275,"Beans, Dry, Pink, 803 (0% moisture)",0.0,0.0,4.1,24.3,0.94
335276,"Beans, Dry, Pink, 504 (0% moisture)",0.0,0.0,3.9,23.8,1.06
335277,"Beans, Dry, Pink, 636 (0% moisture)",0.0,0.0,3.9,21.0,1.31
335278,"Beans, Dry, Pink, 404 (0% moisture)",0.0,0.0,4.0,22.9,1.29
335279,"Beans, Dry, Pink, 794 (0% moisture)",0.0,0.0,4.0,23.5,1.17
335280,"Beans, Dry, Pink, 461 (0% moisture)",0.0,0.0,3.8,22.6,1.17
335281,"Beans, Dry, Pink, 629 (0% moisture)",0.0,0.0,3.8,23.2,1.06
335282,"Beans, Dry, Pink, 411 (0% moisture)",0.0,0.0,4.0,21.0,1.65
335283,"Beans, Dry, Pink, 732 (0% moisture)",0.0,0.0,4.0,23.1,1.39
335284,"Beans, Dry, Pink, 342 (0% moisture)",0.0,0.0,4.5,26.0,1.35
335286,"Beans, Dry, Pink, 502 (0% moisture)",0.0,0.0,4.4,24.3,1.39
335287,"Beans, Dry, Pink, 819 (0% moisture)",0.0,0.0,4.4,26.0,1.37
335288,"Beans, Dry, Pink, 359 (0% moisture)",0.0,0.0,4.1,21.6,1.11
335289,"Beans, Dry, Pink, 687 (0% moisture)",0.0,0.0,4.2,21.1,1.07
335290,"Beans, Dry, Pink, 321 (0% moisture)",0.0,0.0,4.1,21.2,1.12
335291,"Beans, Dry, Pink, 739 (0% moisture)",0.0,0.0,4.1,22.4,1.0
335292,"Beans, Dry, Pink, 338 (0% moisture)",0.0,0.0,4.0,20.6,1.22
335293,"Beans, Dry, Pink, 712 (0% moisture)",0.0,0.0,3.9,21.0,1.2
335294,"Beans, Dry, Pink, 445 (0% moisture)",0.0,0.0,3.9,21.8,0.98
335295,"Beans, Dry, Pink, 796 (0% moisture)",0.0,0.0,4.0,21.6,0.98
335296,"Beans, Dry, Pink, 477 (0% moisture)",0.0,0.0,4.2,23.6,1.09
335297,"Beans, Dry, Pink, 752 (0% moisture)",0.0,0.0,4.1,23.0,1.11
335298,"Beans, Dry, Pink, 486 (0% moisture)",0.0,0.0,4.1,26.5,1.23
335299,"Beans, Dry, Pink, 701 (0% moisture)",0.0,0.0,4.0,23.4,1.17
335300,"Beans, Dry, Pink, 433 (0% moisture)",0.0,0.0,4.0,20.7,1.6
335301,"Beans, Dry, Pink, 725 (0% moisture)",0.0,0.0,3.9,21.8,1.54
335302,"Beans, Dry, Pink, 448 (0% moisture)",0.0,0.0,4.0,23.0,0.9
335303,"Beans, Dry, Pink, 652 (0% moisture)",0.0,0.0,3.8,20.8,0.83
335304,"Beans, Dry, Pink, 354 (0% moisture)",0.0,0.0,4.1,23.1,0.98
335305,"Beans, Dry, Pink, 664 (0% moisture)",0.0,0.0,4.0,21.8,0.95
335306,"Beans, Dry, Pink (0% moisture)",0.0,0.0,4.1,23.4,1.2
335307,"Beans, Dry, Navy, 11F-8043 (0% moisture)",0.0,0.0,4.5,23.5,1.19
335308,"Beans, Dry, Navy, 11F-8162 (0% moisture)",0.0,0.0,4.3,23.0,1.08
335309,"Beans, Dry, Navy, 11F-8007 (0% moisture)",0.0,0.0,4.2,25.0,1.13
335310,"Beans, Dry, Navy, 11F-8195 (0% moisture)",0.0,0.0,4.4,24.5,1.24
335311,"Beans, Dry, Navy, 11F-8027 (0% moisture)",0.0,0.0,4.4,25.6,1.4
335312,"Beans, Dry, Navy, 11F-8165 (0% moisture)",0.0,0.0,4.1,25.5,0.94
335313,"Beans, Dry, Navy, 11F-8098 (0% moisture)",0.0,0.0,4.5,23.5,1.22
335314,"Beans, Dry, Navy, 11F-8107 (0% moisture)",0.0,0.0,4.1,24.4,1.13
335315,"Beans, Dry, Navy, 11F-8028 (0% moisture)",0.0,0.0,4.7,23.5,1.45
335316,"Beans, Dry, Navy, 11F-8179 (0% moisture)",0.0,0.0,4.5,23.2,1.2
335317,"Beans, Dry, Navy, 11F-8030 (0% moisture)",0.0,0.0,4.3,25.6,1.72
335318,"Beans, Dry, Navy, 11F-8143 (0% moisture)",0.0,0.0,4.5,26.3,1.22
335319,"Beans, Dry, Navy, 11F-8004 (0% moisture)",0.0,0.0,4.3,25.8,1.35
335320,"Beans, Dry, Navy, 11F-8183 (0% moisture)",0.0,0.0,3.9,25.0,1.15
335321,"Beans, Dry, Navy, 287 (0% moisture)",0.0,0.0,4.7,26.0,1.62
335322,"Beans, Dry, Navy, 613 (0% moisture)",0.0,0.0,4.7,25.5,1.47
335323,"Beans, Dry, Navy, 289 (0% moisture)",0.0,0.0,4.0,23.4,1.73
335324,"Beans, Dry, Navy, 560 (0% moisture)",0.0,0.0,4.4,24.5,1.53
335325,"Beans, Dry, Navy, 279 (0% moisture)",0.0,0.0,4.2,23.1,1.7
335326,"Beans, Dry, Navy, 586 (0% moisture)",0.0,0.0,4.4,25.2,1.51
335327,"Beans, Dry, Navy, 233 (0% moisture)",0.0,0.0,4.1,21.3,1.66
335328,"Beans, Dry, Navy, 584 (0% moisture)",0.0,0.0,4.3,24.5,1.32
335329,"Beans, Dry, Navy, 229 (0% moisture)",0.0,0.0,4.2,22.5,1.62
335330,"Beans, Dry, Navy, 603 (0% moisture)",0.0,0.0,4.4,25.3,1.31
335331,"Beans, Dry, Navy, 299 (0% moisture)",0.0,0.0,4.4,25.4,1.55
335332,"Beans, Dry, Navy, 585 (0% moisture)",0.0,0.0,4.5,26.2,1.39
335333,"Beans, Dry, Navy, 292 (0% moisture)",0.0,0.0,4.3,24.6,1.62
335334,"Beans, Dry, Navy, 576 (0% moisture)",0.0,0.0,4.4,24.3,1.54
335335,"Beans, Dry, Navy, 261 (0% moisture)",0.0,0.0,4.3,22.8,1.59
335336,"Beans, Dry, Navy, 582 (0% moisture)",0.0,0.0,4.2,24.5,1.43
335337,"Beans, Dry, Navy, 230 (0% moisture)",0.0,0.0,4.2,23.0,1.87
335338,"Beans, Dry, Navy, 557 (0% moisture)",0.0,0.0,4.3,25.0,1.69
335339,"Beans, Dry, Navy, 242 (0% moisture)",0.0,0.0,4.1,23.9,1.5
335340,"Beans, Dry, Navy, 556 (0% moisture)",0.0,0.0,4.4,23.6,1.45
335341,"Beans, Dry, Navy, 320 (0% moisture)",0.0,0.0,4.4,25.6,1.59
335342,"Beans, Dry, Navy, 595 (0% moisture)",0.0,0.0,4.4,25.8,1.55
335343,"Beans, Dry, Navy, 311 (0% moisture)",0.0,0.0,4.3,23.7,1.62
335344,"Beans, Dry, Navy, 578 (0% moisture)",0.0,0.0,4.4,25.2,1.36
335345,"Beans, Dry, Navy, 280 (0% moisture)",0.0,0.0,4.0,22.1,1.51
335346,"Beans, Dry, Navy, 598 (0% moisture)",0.0,0.0,4.1,24.4,1.46
335347,"Beans, Dry, Navy, 245 (0% moisture)",0.0,0.0,4.1,22.9,1.39
335348,"Beans, Dry, Navy, 605 (0% moisture)",0.0,0.0,4.2,24.6,1.24
335349,"Beans, Dry, Navy, 262 (0% moisture)",0.0,0.0,4.3,22.1,1.7
335350,"Beans, Dry, Navy, 588 (0% moisture)",0.0,0.0,4.4,22.9,1.69
335351,"Beans, Dry, Navy, 284 (0% moisture)",0.0,0.0,4.2,24.5,1.74
335352,"Beans, Dry, Navy, 599 (0% moisture)",0.0,0.0,4.4,25.7,1.63
335353,"Beans, Dry, Navy, 256 (0% moisture)",0.0,0.0,4.2,23.6,1.37
335354,"Beans, Dry, Navy, 524 (0% moisture)",0.0,0.0,4.4,23.1,1.42
335355,"Beans, Dry, Navy, 476 (0% moisture)",0.0,0.0,4.2,25.7,1.53
335356,"Beans, Dry, Navy, 260 (0% moisture)",0.0,0.0,4.1,22.3,1.54
335357,"Beans, Dry, Navy, 771 (0% moisture)",0.0,0.0,4.3,24.2,1.51
335358,"Beans, Dry, Navy, 627 (0% moisture)",0.0,0.0,4.1,24.3,1.48
335359,"Beans, Dry, Navy, 255 (0% moisture)",0.0,0.0,4.3,23.9,1.46
335360,"Beans, Dry, Navy, 568 (0% moisture)",0.0,0.0,4.4,24.6,1.46
335361,"Beans, Dry, Navy, 294 (0% moisture)",0.0,0.0,4.2,23.4,1.61
335362,"Beans, Dry, Navy, 589 (0% moisture)",0.0,0.0,4.3,22.8,1.65
335363,"Beans, Dry, Navy, 246 (0% moisture)",0.0,0.0,4.3,20.8,1.98
335364,"Beans, Dry, Navy, 587 (0% moisture)",0.0,0.0,4.3,23.1,1.76
335365,"Beans, Dry, Navy, 236 (0% moisture)",0.0,0.0,4.2,22.6,1.77
335366,"Beans, Dry, Navy, 530 (0% moisture)",0.0,0.0,4.4,24.1,1.73
335367,"Beans, Dry, Navy, 241 (0% moisture)",0.0,0.0,4.4,26.6,1.33
335368,"Beans, Dry, Navy, 554 (0% moisture)",0.0,0.0,4.7,28.9,1.18
335369,"Beans, Dry, Navy, 234 (0% moisture)",0.0,0.0,4.2,22.4,1.64
335370,"Beans, Dry, Navy, 626 (0% moisture)",0.0,0.0,4.3,24.4,1.5
335371,"Beans, Dry, Navy, 228 (0% moisture)",0.0,0.0,4.4,24.3,1.76
335372,"Beans, Dry, Navy, 623 (0% moisture)",0.0,0.0,4.4,25.5,1.7
335373,"Beans, Dry, Navy, 268 (0% moisture)",0.0,0.0,4.4,23.5,1.45
335374,"Beans, Dry, Navy, 548 (0% moisture)",0.0,0.0,4.4,24.0,1.43
335375,"Beans, Dry, Navy, 386 (0% moisture)",0.0,0.0,4.0,22.5,1.37
335376,"Beans, Dry, Navy, 719 (0% moisture)",0.0,0.0,4.0,21.3,1.33
335377,"Beans, Dry, Navy, 253 (0% moisture)",0.0,0.0,4.4,25.5,1.26
335378,"Beans, Dry, Navy, 523 (0% moisture)",0.0,0.0,4.4,23.9,1.35
335379,"Beans, Dry, Navy, 319 (0% moisture)",0.0,0.0,4.4,22.4,1.65
335380,"Beans, Dry, Navy, 609 (0% moisture)",0.0,0.0,4.1,22.2,1.59
335381,"Beans, Dry, Navy, 422 (0% moisture)",0.0,0.0,4.2,24.3,1.75
335382,"Beans, Dry, Navy, 313 (0% moisture)",0.0,0.0,4.4,25.7,1.68
335383,"Beans, Dry, Navy, 721 (0% moisture)",0.0,0.0,4.3,24.5,1.72
335384,"Beans, Dry, Navy, 561 (0% moisture)",0.0,0.0,4.3,24.7,1.6
335385,"Beans, Dry, Navy, 283 (0% moisture)",0.0,0.0,4.5,25.1,1.45
335386,"Beans, Dry, Navy, 525 (0% moisture)",0.0,0.0,4.2,24.3,1.36
335387,"Beans, Dry, Navy, 264 (0% moisture)",0.0,0.0,4.4,23.0,1.55
335388,"Beans, Dry, Navy, 567 (0% moisture)",0.0,0.0,4.4,23.2,1.49
335389,"Beans, Dry, Navy, 226 (0% moisture)",0.0,0.0,4.4,22.9,1.8
335390,"Beans, Dry, Navy, 558 (0% moisture)",0.0,0.0,4.4,24.1,1.71
335391,"Beans, Dry, Navy, 281 (0% moisture)",0.0,0.0,4.7,24.9,1.73
335392,"Beans, Dry, Navy, 546 (0% moisture)",0.0,0.0,4.5,24.6,1.63
335393,"Beans, Dry, Navy, 295 (0% moisture)",0.0,0.0,4.4,24.3,1.49
335394,"Beans, Dry, Navy, 543 (0% moisture)",0.0,0.0,4.2,23.4,1.54
335395,"Beans, Dry, Navy, 220 (0% moisture)",0.0,0.0,4.4,25.3,1.69
335396,"Beans, Dry, Navy, 521 (0% moisture)",0.0,0.0,4.4,26.7,1.57
335397,"Beans, Dry, Navy, 213 (0% moisture)",0.0,0.0,4.6,24.5,1.43
335398,"Beans, Dry, Navy, 628 (0% moisture)",0.0,0.0,4.4,26.9,1.26
335399,"Beans, Dry, Navy, 237 (0% moisture)",0.0,0.0,4.4,23.8,1.75
335400,"Beans, Dry, Navy, 532 (0% moisture)",0.0,0.0,4.4,23.8,1.75
335401,"Beans, Dry, Navy, 316 (0% moisture)",0.0,0.0,4.5,23.8,1.5
335402,"Beans, Dry, Navy, 535 (0% moisture)",0.0,0.0,4.5,24.0,1.49
335403,"Beans, Dry, Navy, 290 (0% moisture)",0.0,0.0,4.5,25.0,1.37
335404,"Beans, Dry, Navy, 539 (0% moisture)",0.0,0.0,4.6,24.4,1.49
335405,"Beans, Dry, Navy, 307 (0% moisture)",0.0,0.0,4.2,25.3,1.79
335406,"Beans, Dry, Navy, 614 (0% moisture)",0.0,0.0,4.2,25.1,1.68
335407,"Beans, Dry, Navy, 252 (0% moisture)",0.0,0.0,4.2,22.6,1.48
335408,"Beans, Dry, Navy, 565 (0% moisture)",0.0,0.0,4.4,23.9,1.52
335409,"Beans, Dry, Navy, 277 (0% moisture)",0.0,0.0,4.3,25.3,1.49
335410,"Beans, Dry, Navy, 559 (0% moisture)",0.0,0.0,4.3,25.3,1.38
335411,"Beans, Dry, Navy, 216 (0% moisture)",0.0,0.0,4.2,20.2,1.7
335412,"Beans, Dry, Navy, 541 (0% moisture)",0.0,0.0,4.3,21.0,1.7
335413,"Beans, Dry, Navy, 312 (0% moisture)",0.0,0.0,4.2,21.9,1.49
335414,"Beans, Dry, Navy, 551 (0% moisture)",0.0,0.0,4.3,22.7,1.53
335415,"Beans, Dry, Navy, 257 (0% moisture)",0.0,0.0,4.2,22.5,1.6
335416,"Beans, Dry, Navy, 555 (0% moisture)",0.0,0.0,4.4,24.7,1.42
335417,"Beans, Dry, Navy, 308 (0% moisture)",0.0,0.0,4.3,24.5,1.44
335418,"Beans, Dry, Navy, 612 (0% moisture)",0.0,0.0,4.0,22.3,1.44
335419,"Beans, Dry, Navy (0% moisture)",0.0,0.0,4.3,24.1,1.51
335420,"Beans, Dry, Light Red Kidney, 11F-8186 (0% moisture)",0.0,0.0,4.5,25.0,1.03
335422,"Beans, Dry, Light Red Kidney (0% moisture)",0.0,0.0,4.5,25.0,1.03
335423,"Beans, Dry, Brown, 351 (0% moisture)",0.0,0.0,4.1,25.0,1.11
335424,"Beans, Dry, Brown, 679 (0% moisture)",0.0,0.0,4.1,26.1,1.12
335425,"Beans, Dry, Brown (0% moisture)",0.0,0.0,4.1,25.6,1.12
335426,"Beans, Dry, Flor de Mayo, 443 (0% moisture)",0.0,0.0,3.9,23.4,0.87
335427,"Beans, Dry, Flor de Mayo, 823 (0% moisture)",0.0,0.0,4.1,23.3,0.85
335428,"Beans, Dry, Flor de Mayo (0% moisture)",0.0,0.0,4.0,23.3,0.86
335429,"Beans, Dry, Carioca, 11F-8001 (0% moisture)",0.0,0.0,4.7,25.2,1.52
335430,"Beans, Dry, Carioca, 11F-8104 (0% moisture)",0.0,0.0,4.4,24.7,1.33
335431,"Beans, Dry, Carioca, 217 (0% moisture)",0.0,0.0,4.3,25.8,1.48
335432,"Beans, Dry, Carioca, 622 (0% moisture)",0.0,0.0,4.4,24.8,1.43
335433,"Beans, Dry, Carioca (0% moisture)",0.0,0.0,4.5,25.2,1.44
335434,"Beans, Dry, Tan, 11F-8005 (0% moisture)",0.0,0.0,4.7,27.6,1.34
335435,"Beans, Dry, Tan, 11F-8175 (0% moisture)",0.0,0.0,4.4,28.1,1.19
335436,"Beans, Dry, Tan, 11F-8042 (0% moisture)",0.0,0.0,4.3,25.4,0.98
335437,"Beans, Dry, Tan, 11F-8148 (0% moisture)",0.0,0.0,4.3,26.4,1.06
335438,"Beans, Dry, Tan, 302 (0% moisture)",0.0,0.0,4.4,27.5,1.21
335439,"Beans, Dry, Tan, 540 (0% moisture)",0.0,0.0,4.4,26.4,1.29
335440,"Beans, Dry, Tan, 231 (0% moisture)",0.0,0.0,4.2,26.6,1.06
335441,"Beans, Dry, Tan, 577 (0% moisture)",0.0,0.0,4.1,26.0,1.03
335442,"Beans, Dry, Tan (0% moisture)",0.0,0.0,4.4,26.8,1.14
335443,"Beans, Dry, Pinto, 11F-8006 (0% moisture)",0.0,0.0,4.6,23.8,1.23
335444,"Beans, Dry, Pinto, 11F-8106 (0% moisture)",0.0,0.0,4.4,24.0,0.98
335445,"Beans, Dry, Pinto, 11F-8091 (0% moisture)",0.0,0.0,4.5,26.3,1.34
335446,"Beans, Dry, Pinto, 11F-8147 (0% moisture)",0.0,0.0,4.5,26.6,1.18
335447,"Beans, Dry, Pinto, 11F-8075 (0% moisture)",0.0,0.0,4.7,22.7,1.14
335448,"Beans, Dry, Pinto, 11F-8157 (0% moisture)",0.0,0.0,4.3,23.7,0.97
335449,"Beans, Dry, Pinto, 11F-8096 (0% moisture)",0.0,0.0,4.2,24.4,1.47
335450,"Beans, Dry, Pinto, 11F-8191 (0% moisture)",0.0,0.0,4.3,24.5,1.13
335451,"Beans, Dry, Pinto, 11F-8012 (0% moisture)",0.0,0.0,4.3,27.1,1.18
335452,"Beans, Dry, Pinto, 11F-8170 (0% moisture)",0.0,0.0,4.4,27.0,1.36
335453,"Beans, Dry, Pinto, 11F-8099 (0% moisture)",0.0,0.0,4.6,27.3,1.33
335454,"Beans, Dry, Pinto, 11F-8114 (0% moisture)",0.0,0.0,4.1,29.2,1.58
